dot_values,colour_values,participant,.thisRepN,.thisTrialN,.thisN,.thisIndex,response,response_time,date,
3.0,Blue,117,0,165,165,165,m,0.175221920013,2016_Jul_27_1439,
1.0,Red,117,0,166,166,166,m,0.231511116028,2016_Jul_27_1439,
8.0,Green,117,0,167,167,167,m,0.26335310936,2016_Jul_27_1439,
6.0,Purple,117,0,168,168,168,m,0.279590129852,2016_Jul_27_1439,
nan,nan,117,0,169,169,169,z,0.351581096649,2016_Jul_27_1439,
5.0,Orange,117,0,170,170,170,m,0.247298002243,2016_Jul_27_1439,
7.0,DarkGray,117,0,171,171,171,m,0.127550840378,2016_Jul_27_1439,
3.0,Blue,117,0,172,172,172,m,0.335238933563,2016_Jul_27_1439,
9.0,Red,117,0,173,173,173,m,0.32729101181,2016_Jul_27_1439,
2.0,Green,117,0,174,174,174,m,0.367254018784,2016_Jul_27_1439,
4.0,Purple,117,0,175,175,175,m,0.319471120834,2016_Jul_27_1439,
5.0,Orange,117,0,176,176,176,m,0.311342000961,2016_Jul_27_1439,
7.0,DarkGray,117,0,177,177,177,m,0.44720697403,2016_Jul_27_1439,
nan,nan,117,0,178,178,178,z,0.407056808472,2016_Jul_27_1439,
3.0,Yellow,117,0,179,179,179,m,0.0954518318176,2016_Jul_27_1439,
1.0,LightPink,117,0,180,180,180,m,0.199289083481,2016_Jul_27_1439,
8.0,Brown,117,0,181,181,181,m,0.0952868461609,2016_Jul_27_1439,
6.0,Blue,117,0,182,182,182,m,0.191395044327,2016_Jul_27_1439,
5.0,Red,117,0,183,183,183,m,0.223440170288,2016_Jul_27_1439,
7.0,Green,117,0,184,184,184,m,0.287074804306,2016_Jul_27_1439,
3.0,Purple,117,0,185,185,185,m,0.351181030273,2016_Jul_27_1439,
1.0,Orange,117,0,186,186,186,m,0.367131948471,2016_Jul_27_1439,
8.0,DarkGray,117,0,187,187,187,m,0.343192815781,2016_Jul_27_1439,
6.0,Yellow,117,0,188,188,188,m,0.311281919479,2016_Jul_27_1439,
5.0,LightPink,117,0,189,189,189,m,0.335202932358,2016_Jul_27_1439,
7.0,Brown,117,0,190,190,190,m,0.255262851715,2016_Jul_27_1439,
3.0,Purple,117,0,191,191,191,m,0.247058868408,2016_Jul_27_1439,
9.0,Orange,117,0,192,192,192,m,0.278922080994,2016_Jul_27_1439,
2.0,DarkGray,117,0,193,193,193,m,0.303044080734,2016_Jul_27_1439,
nan,nan,117,0,194,194,194,z,0.319274902344,2016_Jul_27_1439,
4.0,Blue,117,0,195,195,195,m,0.0872189998627,2016_Jul_27_1439,
5.0,Red,117,0,196,196,196,m,0.0949730873108,2016_Jul_27_1439,
7.0,Green,117,0,197,197,197,m,0.199306964874,2016_Jul_27_1439,
3.0,Purple,117,0,198,198,198,m,0.254855871201,2016_Jul_27_1439,
9.0,Orange,117,0,199,199,199,m,0.278977870941,2016_Jul_27_1439,
2.0,DarkGray,117,0,200,200,200,m,0.279267072678,2016_Jul_27_1439,
nan,nan,117,0,201,201,201,z,0.327078819275,2016_Jul_27_1439,
4.0,Blue,117,0,202,202,202,m,0.255221843719,2016_Jul_27_1439,
1.0,Red,117,0,203,203,203,m,0.222961902618,2016_Jul_27_1439,
8.0,Green,117,0,204,204,204,m,0.303064823151,2016_Jul_27_1439,
6.0,Yellow,117,0,205,205,205,m,0.327129125595,2016_Jul_27_1439,
9.0,LightPink,117,0,206,206,206,m,0.431123018265,2016_Jul_27_1439,
2.0,Brown,117,0,207,207,207,m,0.494971036911,2016_Jul_27_1439,
4.0,Blue,117,0,208,208,208,m,0.342872858047,2016_Jul_27_1439,
1.0,Red,117,0,209,209,209,m,0.36678814888,2016_Jul_27_1439,
8.0,Green,117,0,210,210,210,m,0.455090999603,2016_Jul_27_1439,
6.0,Yellow,117,0,211,211,211,m,0.40674495697,2016_Jul_27_1439,
9.0,LightPink,117,0,212,212,212,m,0.326836109161,2016_Jul_27_1439,
2.0,Brown,117,0,213,213,213,m,0.318782091141,2016_Jul_27_1439,
4.0,Purple,117,0,214,214,214,m,0.358820915222,2016_Jul_27_1439,
1.0,Orange,117,0,215,215,215,m,0.38262295723,2016_Jul_27_1439,
8.0,DarkGray,117,0,216,216,216,m,0.311017990112,2016_Jul_27_1439,
nan,nan,117,0,217,217,217,z,0.31097984314,2016_Jul_27_1439,
6.0,Yellow,117,0,218,218,218,m,0.230809926987,2016_Jul_27_1439,
nan,nan,117,0,219,219,219,m,0.182626962662,2016_Jul_27_1439,
9.0,LightPink,117,0,220,220,220,m,0.286692857742,2016_Jul_27_1439,
2.0,Brown,117,0,221,221,221,m,0.335084915161,2016_Jul_27_1439,
4.0,Purple,117,0,222,222,222,m,0.310963869095,2016_Jul_27_1439,
1.0,Orange,117,0,223,223,223,m,0.358787059784,2016_Jul_27_1439,
8.0,DarkGray,117,0,224,224,224,m,0.318648099899,2016_Jul_27_1439,
6.0,Yellow,117,0,225,225,225,m,0.310981988907,2016_Jul_27_1439,
9.0,LightPink,117,0,226,226,226,m,0.366901159286,2016_Jul_27_1439,
2.0,Brown,117,0,227,227,227,m,0.390777111053,2016_Jul_27_1439,
4.0,Blue,117,0,228,228,228,m,0.462882041931,2016_Jul_27_1439,
5.0,Red,117,0,229,229,229,m,0.334816932678,2016_Jul_27_1439,
7.0,Green,117,0,230,230,230,m,0.310618877411,2016_Jul_27_1439,
3.0,Yellow,117,0,231,231,231,m,0.318976163864,2016_Jul_27_1439,
1.0,LightPink,117,0,232,232,232,m,0.294779062271,2016_Jul_27_1439,
8.0,Brown,117,0,233,233,233,m,0.294792890549,2016_Jul_27_1439,
6.0,Purple,117,0,234,234,234,m,0.286828041077,2016_Jul_27_1439,
9.0,Orange,117,0,235,235,235,m,0.342595100403,2016_Jul_27_1439,
2.0,DarkGray,117,0,236,236,236,m,0.310591220856,2016_Jul_27_1439,
4.0,Blue,117,0,237,237,237,m,0.310696125031,2016_Jul_27_1439,
5.0,Red,117,0,238,238,238,m,0.390399217606,2016_Jul_27_1439,
7.0,Green,117,0,239,239,239,m,0.39839887619,2016_Jul_27_1439,
3.0,Yellow,117,0,240,240,240,m,0.366432905197,2016_Jul_27_1439,
nan,nan,117,0,241,241,241,z,0.422771930695,2016_Jul_27_1439,
9.0,LightPink,117,0,242,242,242,m,0.254767179489,2016_Jul_27_1439,
2.0,Brown,117,0,243,243,243,m,0.174530982971,2016_Jul_27_1439,
4.0,Purple,117,0,244,244,244,m,0.262484073639,2016_Jul_27_1439,
5.0,Orange,117,0,245,245,245,m,0.27850985527,2016_Jul_27_1439,
nan,nan,117,0,246,246,246,z,0.430456161499,2016_Jul_27_1439,
7.0,DarkGray,117,0,247,247,247,m,0.238678216934,2016_Jul_27_1439,
3.0,Blue,117,0,248,248,248,m,0.294414997101,2016_Jul_27_1439,
1.0,Red,117,0,249,249,249,m,0.25453209877,2016_Jul_27_1439,
8.0,Green,117,0,250,250,250,m,0.318367004395,2016_Jul_27_1439,
nan,nan,117,0,251,251,251,z,0.390629053116,2016_Jul_27_1439,
6.0,Purple,117,0,252,252,252,m,0.238455057144,2016_Jul_27_1439,
nan,nan,117,0,253,253,253,m,0.150285005569,2016_Jul_27_1439,
5.0,Orange,117,0,254,254,254,m,0.326545000076,2016_Jul_27_1439,
nan,nan,117,0,255,255,255,z,0.382433891296,2016_Jul_27_1439,
7.0,DarkGray,117,0,256,256,256,m,0.230520963669,2016_Jul_27_1439,
3.0,Blue,117,0,257,257,257,m,0.286190032959,2016_Jul_27_1439,
1.0,Red,117,0,258,258,258,m,0.31015586853,2016_Jul_27_1439,
8.0,Green,117,0,259,259,259,m,0.302521944046,2016_Jul_27_1439,
6.0,Purple,117,0,260,260,260,m,0.310288906097,2016_Jul_27_1439,
9.0,Orange,117,0,261,261,261,m,0.390305042267,2016_Jul_27_1439,
2.0,DarkGray,117,0,262,262,262,,,2016_Jul_27_1439,
nan,nan,117,0,263,263,263,z,0.454491138458,2016_Jul_27_1439,
4.0,Blue,117,0,264,264,264,m,0.278394937515,2016_Jul_27_1439,
nan,nan,117,0,265,265,265,m,0.254171848297,2016_Jul_27_1439,
1.0,Red,117,0,266,266,266,m,0.286461830139,2016_Jul_27_1439,
8.0,Green,117,0,267,267,267,m,0.310180187225,2016_Jul_27_1439,
6.0,Yellow,117,0,268,268,268,m,0.310081958771,2016_Jul_27_1439,
5.0,LightPink,117,0,269,269,269,m,0.302177906036,2016_Jul_27_1439,
7.0,Brown,117,0,270,270,270,m,0.318320989609,2016_Jul_27_1439,
3.0,Purple,117,0,271,271,271,m,0.254297018051,2016_Jul_27_1439,
nan,nan,117,0,272,272,272,m,0.294322013855,2016_Jul_27_1439,
9.0,Orange,117,0,273,273,273,m,0.302181005478,2016_Jul_27_1439,
2.0,DarkGray,117,0,274,274,274,m,0.302188158035,2016_Jul_27_1439,
4.0,Yellow,117,0,275,275,275,m,0.326196908951,2016_Jul_27_1439,
5.0,LightPink,117,0,276,276,276,m,0.42201590538,2016_Jul_27_1439,
7.0,Brown,117,0,277,277,277,m,0.566287994385,2016_Jul_27_1439,
3.0,Purple,117,0,278,278,278,m,0.454083919525,2016_Jul_27_1439,
nan,nan,117,0,279,279,279,z,0.398257017136,2016_Jul_27_1439,
9.0,Orange,117,0,280,280,280,m,0.230114936829,2016_Jul_27_1439,
2.0,DarkGray,117,0,281,281,281,m,0.197990894318,2016_Jul_27_1439,
nan,nan,117,0,282,282,282,z,0.389927148819,2016_Jul_27_1439,
4.0,Yellow,117,0,283,283,283,m,0.214206933975,2016_Jul_27_1439,
1.0,LightPink,117,0,284,284,284,m,0.253937005997,2016_Jul_27_1439,
8.0,Brown,117,0,285,285,285,m,0.317942142487,2016_Jul_27_1439,
nan,nan,117,0,286,286,286,z,0.350100040436,2016_Jul_27_1439,
6.0,Blue,117,0,287,287,287,m,0.142285108566,2016_Jul_27_1439,
5.0,Red,117,0,288,288,288,m,0.213964939117,2016_Jul_27_1439,
7.0,Green,117,0,289,289,289,m,0.246029138565,2016_Jul_27_1439,
3.0,Yellow,117,0,290,290,290,m,0.302144050598,2016_Jul_27_1439,
9.0,LightPink,117,0,291,291,291,m,0.374037981033,2016_Jul_27_1439,
2.0,Brown,117,0,292,292,292,m,0.350040197372,2016_Jul_27_1439,
4.0,Purple,117,0,293,293,293,m,0.334003925323,2016_Jul_27_1439,
5.0,Orange,117,0,294,294,294,m,0.334087133408,2016_Jul_27_1439,
7.0,DarkGray,117,0,295,295,295,,,2016_Jul_27_1439,
3.0,Blue,117,0,296,296,296,m,0.349758863449,2016_Jul_27_1439,
1.0,Red,117,0,297,297,297,m,0.286160945892,2016_Jul_27_1439,
8.0,Green,117,0,298,298,298,m,0.269791126251,2016_Jul_27_1439,
6.0,Yellow,117,0,299,299,299,m,0.309843063354,2016_Jul_27_1439,
5.0,LightPink,117,0,300,300,300,m,0.349991083145,2016_Jul_27_1439,
7.0,Brown,117,0,301,301,301,m,0.309995889664,2016_Jul_27_1439,
nan,nan,117,0,302,302,302,z,0.325710058212,2016_Jul_27_1439,
3.0,Purple,117,0,303,303,303,m,0.0618159770966,2016_Jul_27_1439,
nan,nan,117,0,304,304,304,m,0.0858540534973,2016_Jul_27_1439,
1.0,Orange,117,0,305,305,305,m,0.261936187744,2016_Jul_27_1439,
8.0,DarkGray,117,0,306,306,306,m,0.277793884277,2016_Jul_27_1439,
6.0,Blue,117,0,307,307,307,m,0.342022895813,2016_Jul_27_1439,
nan,nan,117,0,308,308,308,z,0.453871011734,2016_Jul_27_1439,
5.0,Red,117,0,309,309,309,m,0.261645078659,2016_Jul_27_1439,
7.0,Green,117,0,310,310,310,m,0.261930942535,2016_Jul_27_1439,
3.0,Yellow,117,0,311,311,311,m,0.27784705162,2016_Jul_27_1439,
9.0,LightPink,117,0,312,312,312,m,0.317975997925,2016_Jul_27_1439,
2.0,Brown,117,0,313,313,313,m,0.445763111115,2016_Jul_27_1439,
4.0,Blue,117,0,314,314,314,m,0.421614170074,2016_Jul_27_1439,
5.0,Red,117,0,315,315,315,m,0.293778896332,2016_Jul_27_1439,
nan,nan,117,0,316,316,316,z,0.373785018921,2016_Jul_27_1439,
7.0,Green,117,0,317,317,317,m,0.189829826355,2016_Jul_27_1439,
3.0,Yellow,117,0,318,318,318,m,0.245882034302,2016_Jul_27_1439,
9.0,LightPink,117,0,319,319,319,m,0.245819091797,2016_Jul_27_1439,
2.0,Brown,117,0,320,320,320,m,0.253685951233,2016_Jul_27_1439,
4.0,Purple,117,0,321,321,321,m,0.277500152588,2016_Jul_27_1439,
1.0,Orange,117,0,322,322,322,m,0.333778858185,2016_Jul_27_1439,
8.0,DarkGray,117,0,323,323,323,m,0.333481788635,2016_Jul_27_1439,
6.0,Yellow,117,0,324,324,324,m,0.277568101883,2016_Jul_27_1439,
9.0,LightPink,117,0,325,325,325,m,0.237341880798,2016_Jul_27_1439,
nan,nan,117,0,326,326,326,z,0.429635047913,2016_Jul_27_1439,
2.0,Brown,117,0,327,327,327,m,0.0537710189819,2016_Jul_27_1439,
4.0,Blue,117,0,328,328,328,m,0.13339304924,2016_Jul_27_1439,
nan,nan,117,0,329,329,329,z,0.429584026337,2016_Jul_27_1439,
5.0,Red,117,0,330,330,330,m,0.429791212082,2016_Jul_27_1439,
7.0,Green,117,0,331,331,331,m,0.269498825073,2016_Jul_27_1439,
3.0,Purple,117,0,332,332,332,m,0.301726102829,2016_Jul_27_1439,
1.0,Orange,117,0,333,333,333,m,0.501703977585,2016_Jul_27_1439,
8.0,DarkGray,117,0,334,334,334,m,0.501353025436,2016_Jul_27_1439,
6.0,Blue,117,0,335,335,335,m,0.48561000824,2016_Jul_27_1439,
9.0,Red,117,0,336,336,336,m,0.581640958786,2016_Jul_27_1439,
2.0,Green,117,0,337,337,337,m,0.549705982208,2016_Jul_27_1439,
nan,nan,117,0,338,338,338,z,0.477591991425,2016_Jul_27_1439,
4.0,Purple,117,0,339,339,339,m,0.245625972748,2016_Jul_27_1439,
5.0,Orange,117,0,340,340,340,m,0.293550014496,2016_Jul_27_1439,
7.0,DarkGray,117,0,341,341,341,m,0.237417936325,2016_Jul_27_1439,
nan,nan,117,0,342,342,342,m,0.213506937027,2016_Jul_27_1439,
3.0,Yellow,117,0,343,343,343,m,0.0935080051422,2016_Jul_27_1439,
9.0,LightPink,117,0,344,344,344,m,0.269492864609,2016_Jul_27_1439,
2.0,Brown,117,0,345,345,345,m,0.253405094147,2016_Jul_27_1439,
4.0,Purple,117,0,346,346,346,m,0.301138877869,2016_Jul_27_1439,
1.0,Orange,117,0,347,347,347,m,0.325148820877,2016_Jul_27_1439,
