dot_values,colour_values,participant,.thisRepN,.thisTrialN,.thisN,.thisIndex,response,response_time,date,
2.0,DarkGray,116,0,92,92,92,m,0.257808208466,2016_Jul_21_1530,
4.0,Blue,116,0,93,93,93,m,0.265805959702,2016_Jul_21_1530,
5.0,Red,116,0,94,94,94,m,0.257722139359,2016_Jul_21_1530,
7.0,Green,116,0,95,95,95,m,0.257784843445,2016_Jul_21_1530,
3.0,Purple,116,0,96,96,96,m,0.281785964966,2016_Jul_21_1530,
1.0,Orange,116,0,97,97,97,m,0.265722036362,2016_Jul_21_1530,
8.0,DarkGray,116,0,98,98,98,m,0.241708993912,2016_Jul_21_1530,
6.0,Blue,116,0,99,99,99,m,0.241524934769,2016_Jul_21_1530,
9.0,Red,116,0,100,100,100,m,0.257587909698,2016_Jul_21_1530,
2.0,Green,116,0,101,101,101,m,0.289700984955,2016_Jul_21_1530,
4.0,Yellow,116,0,102,102,102,m,0.305724143982,2016_Jul_21_1530,
nan,nan,116,0,103,103,103,z,0.377596139908,2016_Jul_21_1530,
1.0,LightPink,116,0,104,104,104,m,0.265513896942,2016_Jul_21_1530,
8.0,Brown,116,0,105,105,105,m,0.233748912811,2016_Jul_21_1530,
6.0,Purple,116,0,106,106,106,m,0.249433040619,2016_Jul_21_1530,
9.0,Orange,116,0,107,107,107,m,0.321635961533,2016_Jul_21_1530,
2.0,DarkGray,116,0,108,108,108,m,0.353527069092,2016_Jul_21_1530,
4.0,Yellow,116,0,109,109,109,m,0.32970905304,2016_Jul_21_1530,
5.0,LightPink,116,0,110,110,110,m,0.289375066757,2016_Jul_21_1530,
7.0,Brown,116,0,111,111,111,m,0.321755886078,2016_Jul_21_1530,
3.0,Blue,116,0,112,112,112,m,0.273456811905,2016_Jul_21_1530,
9.0,Red,116,0,113,113,113,m,0.313558101654,2016_Jul_21_1530,
2.0,Green,116,0,114,114,114,m,0.28972697258,2016_Jul_21_1530,
4.0,Yellow,116,0,115,115,115,m,0.273566961288,2016_Jul_21_1530,
5.0,LightPink,116,0,116,116,116,m,0.35345697403,2016_Jul_21_1530,
7.0,Brown,116,0,117,117,117,m,0.321344852448,2016_Jul_21_1530,
3.0,Purple,116,0,118,118,118,m,0.265300989151,2016_Jul_21_1530,
1.0,Orange,116,0,119,119,119,m,0.265691995621,2016_Jul_21_1530,
8.0,DarkGray,116,0,120,120,120,m,0.297734975815,2016_Jul_21_1530,
6.0,Yellow,116,0,121,121,121,m,0.265599966049,2016_Jul_21_1530,
5.0,LightPink,116,0,122,122,122,m,0.289410114288,2016_Jul_21_1530,
7.0,Brown,116,0,123,123,123,m,0.297325134277,2016_Jul_21_1530,
3.0,Purple,116,0,124,124,124,m,0.273599863052,2016_Jul_21_1530,
1.0,Orange,116,0,125,125,125,m,0.209629058838,2016_Jul_21_1530,
8.0,DarkGray,116,0,126,126,126,m,0.209627866745,2016_Jul_21_1530,
6.0,Yellow,116,0,127,127,127,m,0.241631031036,2016_Jul_21_1530,
9.0,LightPink,116,0,128,128,128,m,0.21754193306,2016_Jul_21_1530,
2.0,Brown,116,0,129,129,129,m,0.225496053696,2016_Jul_21_1530,
4.0,Blue,116,0,130,130,130,m,0.225469827652,2016_Jul_21_1530,
1.0,Red,116,0,131,131,131,m,0.241317033768,2016_Jul_21_1530,
8.0,Green,116,0,132,132,132,m,0.225378990173,2016_Jul_21_1530,
6.0,Yellow,116,0,133,133,133,m,0.281217813492,2016_Jul_21_1530,
nan,nan,116,0,134,134,134,z,0.457510948181,2016_Jul_21_1530,
5.0,LightPink,116,0,135,135,135,m,0.305306196213,2016_Jul_21_1530,
7.0,Brown,116,0,136,136,136,m,0.401407957077,2016_Jul_21_1530,
3.0,Purple,116,0,137,137,137,m,0.281544923782,2016_Jul_21_1530,
9.0,Orange,116,0,138,138,138,m,0.273161172867,2016_Jul_21_1530,
2.0,DarkGray,116,0,139,139,139,m,0.233441114426,2016_Jul_21_1530,
4.0,Yellow,116,0,140,140,140,m,0.249280929565,2016_Jul_21_1530,
1.0,LightPink,116,0,141,141,141,m,0.297550201416,2016_Jul_21_1530,
8.0,Brown,116,0,142,142,142,m,0.281379938126,2016_Jul_21_1530,
6.0,Blue,116,0,143,143,143,m,0.313483953476,2016_Jul_21_1530,
5.0,Red,116,0,144,144,144,m,0.353418111801,2016_Jul_21_1530,
7.0,Green,116,0,145,145,145,m,0.329454898834,2016_Jul_21_1530,
3.0,Yellow,116,0,146,146,146,m,0.297123908997,2016_Jul_21_1530,
9.0,LightPink,116,0,147,147,147,m,0.281358957291,2016_Jul_21_1530,
nan,nan,116,0,148,148,148,m,0.313158035278,2016_Jul_21_1530,
2.0,Brown,116,0,149,149,149,m,0.409037828445,2016_Jul_21_1530,
4.0,Purple,116,0,150,150,150,m,0.297115087509,2016_Jul_21_1530,
5.0,Orange,116,0,151,151,151,m,0.27325797081,2016_Jul_21_1530,
7.0,DarkGray,116,0,152,152,152,m,0.265336036682,2016_Jul_21_1530,
3.0,Blue,116,0,153,153,153,m,0.193111896515,2016_Jul_21_1530,
1.0,Red,116,0,154,154,154,m,0.161075115204,2016_Jul_21_1530,
8.0,Green,116,0,155,155,155,m,0.233242034912,2016_Jul_21_1530,
6.0,Purple,116,0,156,156,156,m,0.257297992706,2016_Jul_21_1530,
9.0,Orange,116,0,157,157,157,m,0.265082120895,2016_Jul_21_1530,
2.0,DarkGray,116,0,158,158,158,m,0.409248113632,2016_Jul_21_1530,
4.0,Blue,116,0,159,159,159,m,0.377408981323,2016_Jul_21_1530,
1.0,Red,116,0,160,160,160,m,0.481001853943,2016_Jul_21_1530,
8.0,Green,116,0,161,161,161,m,0.369329929352,2016_Jul_21_1530,
6.0,Yellow,116,0,162,162,162,m,0.30523109436,2016_Jul_21_1530,
9.0,LightPink,116,0,163,163,163,m,0.313082933426,2016_Jul_21_1530,
2.0,Brown,116,0,164,164,164,m,0.273400068283,2016_Jul_21_1530,
4.0,Purple,116,0,165,165,165,m,0.241302967072,2016_Jul_21_1530,
5.0,Orange,116,0,166,166,166,m,0.25724697113,2016_Jul_21_1530,
7.0,DarkGray,116,0,167,167,167,m,0.257215023041,2016_Jul_21_1530,
3.0,Yellow,116,0,168,168,168,m,0.23304104805,2016_Jul_21_1530,
9.0,LightPink,116,0,169,169,169,m,0.27295088768,2016_Jul_21_1530,
2.0,Brown,116,0,170,170,170,m,0.273046970367,2016_Jul_21_1530,
4.0,Blue,116,0,171,171,171,m,0.265326976776,2016_Jul_21_1530,
1.0,Red,116,0,172,172,172,m,0.441257953644,2016_Jul_21_1530,
8.0,Green,116,0,173,173,173,m,0.448947906494,2016_Jul_21_1530,
6.0,Purple,116,0,174,174,174,m,0.34515786171,2016_Jul_21_1530,
nan,nan,116,0,175,175,175,z,0.441334962845,2016_Jul_21_1530,
9.0,Orange,116,0,176,176,176,m,0.280998945236,2016_Jul_21_1530,
2.0,DarkGray,116,0,177,177,177,m,0.257004022598,2016_Jul_21_1530,
4.0,Blue,116,0,178,178,178,m,0.281087875366,2016_Jul_21_1530,
5.0,Red,116,0,179,179,179,m,0.265262842178,2016_Jul_21_1530,
7.0,Green,116,0,180,180,180,m,0.328886032104,2016_Jul_21_1530,
3.0,Yellow,116,0,181,181,181,m,0.273256063461,2016_Jul_21_1530,
1.0,LightPink,116,0,182,182,182,m,0.288880109787,2016_Jul_21_1530,
8.0,Brown,116,0,183,183,183,m,0.368978977203,2016_Jul_21_1530,
6.0,Purple,116,0,184,184,184,m,0.297063827515,2016_Jul_21_1530,
5.0,Orange,116,0,185,185,185,m,0.345172166824,2016_Jul_21_1530,
nan,nan,116,0,186,186,186,m,0.289233207703,2016_Jul_21_1530,
7.0,DarkGray,116,0,187,187,187,m,0.185132980347,2016_Jul_21_1530,
3.0,Blue,116,0,188,188,188,m,0.168935060501,2016_Jul_21_1530,
9.0,Red,116,0,189,189,189,m,0.144847154617,2016_Jul_21_1530,
2.0,Green,116,0,190,190,190,m,0.209155082703,2016_Jul_21_1530,
4.0,Purple,116,0,191,191,191,m,0.208980083466,2016_Jul_21_1530,
1.0,Orange,116,0,192,192,192,m,0.25692987442,2016_Jul_21_1530,
8.0,DarkGray,116,0,193,193,193,m,0.416805028915,2016_Jul_21_1530,
6.0,Yellow,116,0,194,194,194,m,0.257070064545,2016_Jul_21_1530,
9.0,LightPink,116,0,195,195,195,m,0.336973905563,2016_Jul_21_1530,
2.0,Brown,116,0,196,196,196,m,0.305068016052,2016_Jul_21_1530,
4.0,Blue,116,0,197,197,197,m,0.281162977219,2016_Jul_21_1530,
5.0,Red,116,0,198,198,198,m,0.328980922699,2016_Jul_21_1530,
7.0,Green,116,0,199,199,199,m,0.328939914703,2016_Jul_21_1530,
3.0,Purple,116,0,200,200,200,m,0.257067918777,2016_Jul_21_1530,
1.0,Orange,116,0,201,201,201,m,0.344703912735,2016_Jul_21_1530,
8.0,DarkGray,116,0,202,202,202,m,0.43305683136,2016_Jul_21_1530,
6.0,Yellow,116,0,203,203,203,m,0.297142982483,2016_Jul_21_1530,
9.0,LightPink,116,0,204,204,204,m,0.272994995117,2016_Jul_21_1530,
2.0,Brown,116,0,205,205,205,m,0.280740022659,2016_Jul_21_1530,
4.0,Blue,116,0,206,206,206,m,0.296957015991,2016_Jul_21_1530,
5.0,Red,116,0,207,207,207,m,0.280923843384,2016_Jul_21_1530,
7.0,Green,116,0,208,208,208,m,0.304750919342,2016_Jul_21_1530,
3.0,Yellow,116,0,209,209,209,m,0.272800922394,2016_Jul_21_1530,
9.0,LightPink,116,0,210,210,210,m,0.233026981354,2016_Jul_21_1530,
2.0,Brown,116,0,211,211,211,m,0.288900136948,2016_Jul_21_1530,
nan,nan,116,0,212,212,212,z,0.480835914612,2016_Jul_21_1530,
4.0,Blue,116,0,213,213,213,m,0.264816045761,2016_Jul_21_1530,
5.0,Red,116,0,214,214,214,m,0.224689006805,2016_Jul_21_1530,
7.0,Green,116,0,215,215,215,m,0.216691017151,2016_Jul_21_1530,
3.0,Yellow,116,0,216,216,216,m,0.200782060623,2016_Jul_21_1530,
1.0,LightPink,116,0,217,217,217,m,0.224771976471,2016_Jul_21_1530,
8.0,Brown,116,0,218,218,218,m,0.144891023636,2016_Jul_21_1530,
6.0,Blue,116,0,219,219,219,m,0.128879070282,2016_Jul_21_1530,
5.0,Red,116,0,220,220,220,m,0.0567440986633,2016_Jul_21_1530,
7.0,Green,116,0,221,221,221,m,0.128704071045,2016_Jul_21_1530,
nan,nan,116,0,222,222,222,m,0.264619827271,2016_Jul_21_1530,
3.0,Yellow,116,0,223,223,223,m,0.160655021667,2016_Jul_21_1530,
1.0,LightPink,116,0,224,224,224,m,0.11300778389,2016_Jul_21_1530,
8.0,Brown,116,0,225,225,225,m,0.112789154053,2016_Jul_21_1530,
6.0,Blue,116,0,226,226,226,m,0.128961801529,2016_Jul_21_1530,
9.0,Red,116,0,227,227,227,m,0.0808291435242,2016_Jul_21_1530,
2.0,Green,116,0,228,228,228,m,0.104956865311,2016_Jul_21_1530,
nan,nan,116,0,229,229,229,,,2016_Jul_21_1530,
4.0,Yellow,116,0,230,230,230,m,0.0968818664551,2016_Jul_21_1530,
5.0,LightPink,116,0,231,231,231,,,2016_Jul_21_1530,
7.0,Brown,116,0,232,232,232,m,0.232568025589,2016_Jul_21_1530,
3.0,Blue,116,0,233,233,233,m,0.280725955963,2016_Jul_21_1530,
1.0,Red,116,0,234,234,234,m,0.320751905441,2016_Jul_21_1530,
nan,nan,116,0,235,235,235,z,0.416896104813,2016_Jul_21_1530,
8.0,Green,116,0,236,236,236,m,0.288907051086,2016_Jul_21_1530,
6.0,Yellow,116,0,237,237,237,m,0.304772138596,2016_Jul_21_1530,
9.0,LightPink,116,0,238,238,238,m,0.240530967712,2016_Jul_21_1530,
2.0,Brown,116,0,239,239,239,m,0.296691894531,2016_Jul_21_1530,
4.0,Purple,116,0,240,240,240,m,0.304449081421,2016_Jul_21_1530,
nan,nan,116,0,241,241,241,z,0.36870098114,2016_Jul_21_1530,
5.0,Orange,116,0,242,242,242,m,0.23291015625,2016_Jul_21_1530,
7.0,DarkGray,116,0,243,243,243,m,0.416906833649,2016_Jul_21_1530,
3.0,Yellow,116,0,244,244,244,m,0.280833959579,2016_Jul_21_1530,
1.0,LightPink,116,0,245,245,245,m,0.240803003311,2016_Jul_21_1530,
8.0,Brown,116,0,246,246,246,m,0.256859064102,2016_Jul_21_1530,
6.0,Blue,116,0,247,247,247,m,0.216439962387,2016_Jul_21_1530,
nan,nan,116,0,248,248,248,z,0.425010919571,2016_Jul_21_1530,
5.0,Red,116,0,249,249,249,m,0.240792989731,2016_Jul_21_1530,
7.0,Green,116,0,250,250,250,m,0.288645029068,2016_Jul_21_1530,
3.0,Yellow,116,0,251,251,251,m,0.256514072418,2016_Jul_21_1530,
1.0,LightPink,116,0,252,252,252,m,0.264786958694,2016_Jul_21_1530,
8.0,Brown,116,0,253,253,253,m,0.296542167664,2016_Jul_21_1530,
6.0,Purple,116,0,254,254,254,m,0.34469294548,2016_Jul_21_1530,
5.0,Orange,116,0,255,255,255,m,0.304406881332,2016_Jul_21_1530,
7.0,DarkGray,116,0,256,256,256,m,0.376351833344,2016_Jul_21_1530,
3.0,Yellow,116,0,257,257,257,m,0.288645982742,2016_Jul_21_1530,
1.0,LightPink,116,0,258,258,258,m,0.27237200737,2016_Jul_21_1530,
8.0,Brown,116,0,259,259,259,m,0.264677047729,2016_Jul_21_1530,
6.0,Purple,116,0,260,260,260,m,0.280503988266,2016_Jul_21_1530,
5.0,Orange,116,0,261,261,261,m,0.272346973419,2016_Jul_21_1530,
7.0,DarkGray,116,0,262,262,262,m,0.320408821106,2016_Jul_21_1530,
3.0,Yellow,116,0,263,263,263,m,0.240371227264,2016_Jul_21_1530,
1.0,LightPink,116,0,264,264,264,m,0.288411855698,2016_Jul_21_1530,
8.0,Brown,116,0,265,265,265,m,0.272412061691,2016_Jul_21_1530,
6.0,Purple,116,0,266,266,266,m,0.304270982742,2016_Jul_21_1530,
5.0,Orange,116,0,267,267,267,m,0.33651804924,2016_Jul_21_1530,
7.0,DarkGray,116,0,268,268,268,m,0.376669168472,2016_Jul_21_1530,
3.0,Yellow,116,0,269,269,269,m,0.280622959137,2016_Jul_21_1530,
1.0,LightPink,116,0,270,270,270,m,0.280382871628,2016_Jul_21_1530,
8.0,Brown,116,0,271,271,271,m,0.296487092972,2016_Jul_21_1530,
6.0,Blue,116,0,272,272,272,m,0.296684980392,2016_Jul_21_1530,
9.0,Red,116,0,273,273,273,m,0.368589878082,2016_Jul_21_1530,
2.0,Green,116,0,274,274,274,m,0.296602964401,2016_Jul_21_1530,
4.0,Purple,116,0,275,275,275,m,0.264371871948,2016_Jul_21_1530,
1.0,Orange,116,0,276,276,276,m,0.264351844788,2016_Jul_21_1530,
8.0,DarkGray,116,0,277,277,277,m,0.272510051727,2016_Jul_21_1530,
6.0,Yellow,116,0,278,278,278,m,0.296559810638,2016_Jul_21_1530,
5.0,LightPink,116,0,279,279,279,m,0.264456987381,2016_Jul_21_1530,
7.0,Brown,116,0,280,280,280,m,0.288328886032,2016_Jul_21_1530,
3.0,Blue,116,0,281,281,281,m,0.240428924561,2016_Jul_21_1530,
1.0,Red,116,0,282,282,282,m,0.264276027679,2016_Jul_21_1530,
8.0,Green,116,0,283,283,283,m,0.272444963455,2016_Jul_21_1530,
6.0,Yellow,116,0,284,284,284,m,0.30437207222,2016_Jul_21_1530,
9.0,LightPink,116,0,285,285,285,m,0.400505065918,2016_Jul_21_1530,
2.0,Brown,116,0,286,286,286,m,0.336220026016,2016_Jul_21_1530,
nan,nan,116,0,287,287,287,z,0.43225479126,2016_Jul_21_1530,
4.0,Blue,116,0,288,288,288,m,0.288321018219,2016_Jul_21_1530,
5.0,Red,116,0,289,289,289,m,0.256545066833,2016_Jul_21_1530,
7.0,Green,116,0,290,290,290,m,0.264115810394,2016_Jul_21_1530,
3.0,Yellow,116,0,291,291,291,m,0.248522996902,2016_Jul_21_1530,
1.0,LightPink,116,0,292,292,292,m,0.256311893463,2016_Jul_21_1530,
8.0,Brown,116,0,293,293,293,m,0.264111042023,2016_Jul_21_1530,
6.0,Blue,116,0,294,294,294,m,0.296092987061,2016_Jul_21_1530,
5.0,Red,116,0,295,295,295,m,0.304208993912,2016_Jul_21_1530,
7.0,Green,116,0,296,296,296,m,0.360249996185,2016_Jul_21_1530,
3.0,Purple,116,0,297,297,297,m,0.28811788559,2016_Jul_21_1530,
nan,nan,116,0,298,298,298,z,0.392303943634,2016_Jul_21_1530,
1.0,Orange,116,0,299,299,299,m,0.280193805695,2016_Jul_21_1530,
8.0,DarkGray,116,0,300,300,300,m,0.256428956985,2016_Jul_21_1530,
nan,nan,116,0,301,301,301,m,0.224375963211,2016_Jul_21_1530,
6.0,Yellow,116,0,302,302,302,m,0.0963490009308,2016_Jul_21_1530,
9.0,LightPink,116,0,303,303,303,m,0.26406788826,2016_Jul_21_1530,
2.0,Brown,116,0,304,304,304,m,0.336165904999,2016_Jul_21_1530,
4.0,Purple,116,0,305,305,305,m,0.328281879425,2016_Jul_21_1530,
nan,nan,116,0,306,306,306,z,0.448385953903,2016_Jul_21_1530,
5.0,Orange,116,0,307,307,307,m,0.288374900818,2016_Jul_21_1530,
7.0,DarkGray,116,0,308,308,308,m,0.400012969971,2016_Jul_21_1530,
3.0,Yellow,116,0,309,309,309,m,0.408015966415,2016_Jul_21_1530,
9.0,LightPink,116,0,310,310,310,m,0.352293014526,2016_Jul_21_1530,
nan,nan,116,0,311,311,311,z,0.472350120544,2016_Jul_21_1530,
2.0,Brown,116,0,312,312,312,m,0.288429021835,2016_Jul_21_1530,
4.0,Purple,116,0,313,313,313,m,0.312186956406,2016_Jul_21_1530,
5.0,Orange,116,0,314,314,314,m,0.288226127625,2016_Jul_21_1530,
7.0,DarkGray,116,0,315,315,315,m,0.344073057175,2016_Jul_21_1530,
3.0,Blue,116,0,316,316,316,m,0.296389818192,2016_Jul_21_1530,
9.0,Red,116,0,317,317,317,,,2016_Jul_21_1530,
2.0,Green,116,0,318,318,318,m,0.552250146866,2016_Jul_21_1530,
4.0,Purple,116,0,319,319,319,m,0.384351015091,2016_Jul_21_1530,
1.0,Orange,116,0,320,320,320,m,0.31214094162,2016_Jul_21_1530,
8.0,DarkGray,116,0,321,321,321,m,0.376241922379,2016_Jul_21_1530,
6.0,Yellow,116,0,322,322,322,m,0.272202968597,2016_Jul_21_1530,
9.0,LightPink,116,0,323,323,323,m,0.232333183289,2016_Jul_21_1530,
2.0,Brown,116,0,324,324,324,m,0.248303890228,2016_Jul_21_1530,
4.0,Purple,116,0,325,325,325,m,0.224220991135,2016_Jul_21_1530,
5.0,Orange,116,0,326,326,326,m,0.240128040314,2016_Jul_21_1530,
7.0,DarkGray,116,0,327,327,327,m,0.368058919907,2016_Jul_21_1530,
3.0,Yellow,116,0,328,328,328,m,0.368227005005,2016_Jul_21_1530,
9.0,LightPink,116,0,329,329,329,m,0.352040052414,2016_Jul_21_1530,
2.0,Brown,116,0,330,330,330,m,0.320070981979,2016_Jul_21_1530,
nan,nan,116,0,331,331,331,z,0.47207403183,2016_Jul_21_1530,
4.0,Blue,116,0,332,332,332,m,0.288316011429,2016_Jul_21_1530,
5.0,Red,116,0,333,333,333,m,0.304039001465,2016_Jul_21_1530,
7.0,Green,116,0,334,334,334,m,0.328105926514,2016_Jul_21_1530,
3.0,Purple,116,0,335,335,335,m,0.256119012833,2016_Jul_21_1530,
1.0,Orange,116,0,336,336,336,m,0.288121938705,2016_Jul_21_1530,
8.0,DarkGray,116,0,337,337,337,m,0.296164989471,2016_Jul_21_1530,
6.0,Blue,116,0,338,338,338,m,0.295825004578,2016_Jul_21_1530,
9.0,Red,116,0,339,339,339,m,0.280118942261,2016_Jul_21_1530,
2.0,Green,116,0,340,340,340,m,0.264029026031,2016_Jul_21_1530,
4.0,Yellow,116,0,341,341,341,m,0.239877939224,2016_Jul_21_1530,
1.0,LightPink,116,0,342,342,342,m,0.2958111763,2016_Jul_21_1530,
8.0,Brown,116,0,343,343,343,m,0.375858068466,2016_Jul_21_1530,
6.0,Blue,116,0,344,344,344,m,0.352047204971,2016_Jul_21_1530,
5.0,Red,116,0,345,345,345,m,0.551977157593,2016_Jul_21_1530,
7.0,Green,116,0,346,346,346,m,0.423806190491,2016_Jul_21_1530,
