dot_values,colour_values,participant,.thisRepN,.thisTrialN,.thisN,.thisIndex,response,response_time,date,
6.0,Purple,115,0,25,25,25,m,0.308712005615,2016_Jul_21_1239,
9.0,Orange,115,0,26,26,26,m,0.284914016724,2016_Jul_21_1239,
2.0,DarkGray,115,0,27,27,27,m,0.36486697197,2016_Jul_21_1239,
4.0,Yellow,115,0,28,28,28,m,0.308963060379,2016_Jul_21_1239,
5.0,LightPink,115,0,29,29,29,m,0.308735847473,2016_Jul_21_1239,
7.0,Brown,115,0,30,30,30,m,0.26070189476,2016_Jul_21_1239,
3.0,Purple,115,0,31,31,31,m,0.276772975922,2016_Jul_21_1239,
9.0,Orange,115,0,32,32,32,m,0.292802810669,2016_Jul_21_1239,
2.0,DarkGray,115,0,33,33,33,m,0.276547908783,2016_Jul_21_1239,
4.0,Blue,115,0,34,34,34,m,0.308767080307,2016_Jul_21_1239,
1.0,Red,115,0,35,35,35,m,0.236669063568,2016_Jul_21_1239,
8.0,Green,115,0,36,36,36,m,0.260823965073,2016_Jul_21_1239,
6.0,Purple,115,0,37,37,37,m,0.276505947113,2016_Jul_21_1239,
9.0,Orange,115,0,38,38,38,m,0.268476963043,2016_Jul_21_1239,
2.0,DarkGray,115,0,39,39,39,z,0.436580181122,2016_Jul_21_1239,
nan,nan,115,0,40,40,40,z,0.452702045441,2016_Jul_21_1239,
4.0,Yellow,115,0,41,41,41,m,0.476480960846,2016_Jul_21_1239,
5.0,LightPink,115,0,42,42,42,m,0.436518907547,2016_Jul_21_1239,
7.0,Brown,115,0,43,43,43,m,0.332347869873,2016_Jul_21_1239,
3.0,Purple,115,0,44,44,44,m,0.316409111023,2016_Jul_21_1239,
nan,nan,115,0,45,45,45,z,0.396466016769,2016_Jul_21_1239,
1.0,Orange,115,0,46,46,46,m,0.300626993179,2016_Jul_21_1239,
8.0,DarkGray,115,0,47,47,47,z,0.420419931412,2016_Jul_21_1239,
6.0,Blue,115,0,48,48,48,m,0.500729084015,2016_Jul_21_1239,
5.0,Red,115,0,49,49,49,m,0.340684175491,2016_Jul_21_1239,
7.0,Green,115,0,50,50,50,m,0.39638710022,2016_Jul_21_1239,
3.0,Yellow,115,0,51,51,51,m,0.420540809631,2016_Jul_21_1239,
nan,nan,115,0,52,52,52,z,0.444557189941,2016_Jul_21_1239,
9.0,LightPink,115,0,53,53,53,m,0.356533050537,2016_Jul_21_1239,
2.0,Brown,115,0,54,54,54,m,0.33248090744,2016_Jul_21_1239,
4.0,Purple,115,0,55,55,55,m,0.324485063553,2016_Jul_21_1239,
5.0,Orange,115,0,56,56,56,m,0.284234046936,2016_Jul_21_1239,
7.0,DarkGray,115,0,57,57,57,m,0.228226184845,2016_Jul_21_1239,
3.0,Blue,115,0,58,58,58,m,0.188390016556,2016_Jul_21_1239,
9.0,Red,115,0,59,59,59,m,0.236319065094,2016_Jul_21_1239,
2.0,Green,115,0,60,60,60,m,0.300108194351,2016_Jul_21_1239,
4.0,Purple,115,0,61,61,61,m,0.276368141174,2016_Jul_21_1239,
1.0,Orange,115,0,62,62,62,m,0.268532037735,2016_Jul_21_1239,
8.0,DarkGray,115,0,63,63,63,m,0.292397975922,2016_Jul_21_1239,
6.0,Yellow,115,0,64,64,64,m,0.268451929092,2016_Jul_21_1239,
9.0,LightPink,115,0,65,65,65,m,0.132367134094,2016_Jul_21_1239,
2.0,Brown,115,0,66,66,66,m,0.316371917725,2016_Jul_21_1239,
4.0,Blue,115,0,67,67,67,m,0.284276008606,2016_Jul_21_1239,
5.0,Red,115,0,68,68,68,m,0.284245014191,2016_Jul_21_1239,
7.0,Green,115,0,69,69,69,m,0.332137107849,2016_Jul_21_1239,
3.0,Purple,115,0,70,70,70,m,0.380238056183,2016_Jul_21_1239,
1.0,Orange,115,0,71,71,71,m,0.300118923187,2016_Jul_21_1239,
8.0,DarkGray,115,0,72,72,72,m,0.34843993187,2016_Jul_21_1239,
6.0,Yellow,115,0,73,73,73,m,0.220258951187,2016_Jul_21_1239,
5.0,LightPink,115,0,74,74,74,m,0.140064001083,2016_Jul_21_1239,
7.0,Brown,115,0,75,75,75,m,0.28427696228,2016_Jul_21_1239,
3.0,Purple,115,0,76,76,76,m,0.292002916336,2016_Jul_21_1239,
9.0,Orange,115,0,77,77,77,m,0.275954961777,2016_Jul_21_1239,
2.0,DarkGray,115,0,78,78,78,m,0.308222055435,2016_Jul_21_1239,
4.0,Yellow,115,0,79,79,79,m,0.300027132034,2016_Jul_21_1239,
1.0,LightPink,115,0,80,80,80,m,0.308306932449,2016_Jul_21_1239,
8.0,Brown,115,0,81,81,81,m,0.300233125687,2016_Jul_21_1239,
6.0,Blue,115,0,82,82,82,m,0.267925977707,2016_Jul_21_1239,
5.0,Red,115,0,83,83,83,m,0.292143106461,2016_Jul_21_1239,
7.0,Green,115,0,84,84,84,m,0.364124059677,2016_Jul_21_1239,
3.0,Yellow,115,0,85,85,85,m,0.331770896912,2016_Jul_21_1239,
1.0,LightPink,115,0,86,86,86,m,0.308039903641,2016_Jul_21_1239,
8.0,Brown,115,0,87,87,87,m,0.315995931625,2016_Jul_21_1239,
6.0,Purple,115,0,88,88,88,m,0.284097909927,2016_Jul_21_1239,
5.0,Orange,115,0,89,89,89,m,0.315890073776,2016_Jul_21_1239,
7.0,DarkGray,115,0,90,90,90,m,0.300042867661,2016_Jul_21_1239,
3.0,Blue,115,0,91,91,91,m,0.211934089661,2016_Jul_21_1239,
1.0,Red,115,0,92,92,92,m,0.26765203476,2016_Jul_21_1239,
8.0,Green,115,0,93,93,93,m,0.283684015274,2016_Jul_21_1239,
6.0,Purple,115,0,94,94,94,m,0.291856050491,2016_Jul_21_1239,
5.0,Orange,115,0,95,95,95,m,0.283644914627,2016_Jul_21_1239,
7.0,DarkGray,115,0,96,96,96,m,0.25998210907,2016_Jul_21_1239,
3.0,Blue,115,0,97,97,97,m,0.2200050354,2016_Jul_21_1239,
9.0,Red,115,0,98,98,98,m,0.251909017563,2016_Jul_21_1239,
2.0,Green,115,0,99,99,99,m,0.283770084381,2016_Jul_21_1239,
nan,nan,115,0,100,100,100,z,0.427895069122,2016_Jul_21_1239,
4.0,Purple,115,0,101,101,101,m,0.275974988937,2016_Jul_21_1239,
5.0,Orange,115,0,102,102,102,m,0.371872186661,2016_Jul_21_1239,
7.0,DarkGray,115,0,103,103,103,m,0.283718109131,2016_Jul_21_1239,
3.0,Blue,115,0,104,104,104,m,0.251626968384,2016_Jul_21_1239,
9.0,Red,115,0,105,105,105,m,0.195811986923,2016_Jul_21_1239,
nan,nan,115,0,106,106,106,m,0.203763008118,2016_Jul_21_1239,
2.0,Green,115,0,107,107,107,m,0.243822813034,2016_Jul_21_1239,
nan,nan,115,0,108,108,108,m,0.179445981979,2016_Jul_21_1239,
4.0,Purple,115,0,109,109,109,m,0.315392017365,2016_Jul_21_1239,
1.0,Orange,115,0,110,110,110,m,0.291620016098,2016_Jul_21_1239,
8.0,DarkGray,115,0,111,111,111,m,0.491839170456,2016_Jul_21_1239,
nan,nan,115,0,112,112,112,z,0.467540979385,2016_Jul_21_1239,
6.0,Blue,115,0,113,113,113,m,0.403646945953,2016_Jul_21_1239,
5.0,Red,115,0,114,114,114,m,0.307494878769,2016_Jul_21_1239,
7.0,Green,115,0,115,115,115,m,0.355417966843,2016_Jul_21_1239,
3.0,Purple,115,0,116,116,116,m,0.299413919449,2016_Jul_21_1239,
1.0,Orange,115,0,117,117,117,m,0.26745390892,2016_Jul_21_1239,
8.0,DarkGray,115,0,118,118,118,m,0.29971408844,2016_Jul_21_1239,
6.0,Blue,115,0,119,119,119,m,0.251387834549,2016_Jul_21_1239,
9.0,Red,115,0,120,120,120,m,0.235375165939,2016_Jul_21_1239,
2.0,Green,115,0,121,121,121,m,0.283441066742,2016_Jul_21_1239,
4.0,Yellow,115,0,122,122,122,m,0.315372943878,2016_Jul_21_1239,
1.0,LightPink,115,0,123,123,123,m,0.323564052582,2016_Jul_21_1239,
nan,nan,115,0,124,124,124,m,0.267383098602,2016_Jul_21_1239,
8.0,Brown,115,0,125,125,125,m,0.227416038513,2016_Jul_21_1239,
6.0,Purple,115,0,126,126,126,m,0.0913391113281,2016_Jul_21_1239,
nan,nan,115,0,127,127,127,m,0.139317035675,2016_Jul_21_1239,
5.0,Orange,115,0,128,128,128,m,0.499199151993,2016_Jul_21_1239,
7.0,DarkGray,115,0,129,129,129,m,0.419368982315,2016_Jul_21_1239,
3.0,Yellow,115,0,130,130,130,m,0.595362901688,2016_Jul_21_1239,
9.0,LightPink,115,0,131,131,131,m,0.307098150253,2016_Jul_21_1239,
2.0,Brown,115,0,132,132,132,m,0.307358026505,2016_Jul_21_1239,
4.0,Purple,115,0,133,133,133,m,0.2994389534,2016_Jul_21_1239,
1.0,Orange,115,0,134,134,134,m,0.251329898834,2016_Jul_21_1239,
8.0,DarkGray,115,0,135,135,135,m,0.451190948486,2016_Jul_21_1239,
6.0,Blue,115,0,136,136,136,m,0.331342935562,2016_Jul_21_1239,
9.0,Red,115,0,137,137,137,m,0.331321001053,2016_Jul_21_1239,
2.0,Green,115,0,138,138,138,m,0.35512304306,2016_Jul_21_1239,
4.0,Yellow,115,0,139,139,139,m,0.339237928391,2016_Jul_21_1239,
5.0,LightPink,115,0,140,140,140,m,0.291296005249,2016_Jul_21_1239,
7.0,Brown,115,0,141,141,141,m,0.37090086937,2016_Jul_21_1239,
nan,nan,115,0,142,142,142,z,0.467074155807,2016_Jul_21_1239,
3.0,Purple,115,0,143,143,143,m,0.315150976181,2016_Jul_21_1239,
9.0,Orange,115,0,144,144,144,m,0.2749979496,2016_Jul_21_1239,
2.0,DarkGray,115,0,145,145,145,m,0.434838056564,2016_Jul_21_1239,
4.0,Yellow,115,0,146,146,146,m,0.363154888153,2016_Jul_21_1239,
5.0,LightPink,115,0,147,147,147,m,0.378934860229,2016_Jul_21_1239,
7.0,Brown,115,0,148,148,148,m,0.330859184265,2016_Jul_21_1239,
3.0,Blue,115,0,149,149,149,m,0.346884012222,2016_Jul_21_1239,
1.0,Red,115,0,150,150,150,m,0.315048933029,2016_Jul_21_1239,
8.0,Green,115,0,151,151,151,m,0.290845870972,2016_Jul_21_1239,
6.0,Purple,115,0,152,152,152,m,0.387161970139,2016_Jul_21_1239,
9.0,Orange,115,0,153,153,153,m,0.370974063873,2016_Jul_21_1239,
2.0,DarkGray,115,0,154,154,154,m,0.426908016205,2016_Jul_21_1239,
4.0,Blue,115,0,155,155,155,m,0.411072969437,2016_Jul_21_1239,
1.0,Red,115,0,156,156,156,m,0.402887105942,2016_Jul_21_1239,
8.0,Green,115,0,157,157,157,m,0.3870408535,2016_Jul_21_1239,
6.0,Yellow,115,0,158,158,158,m,0.394892930984,2016_Jul_21_1239,
9.0,LightPink,115,0,159,159,159,m,0.402971029282,2016_Jul_21_1239,
2.0,Brown,115,0,160,160,160,m,0.411055088043,2016_Jul_21_1239,
nan,nan,115,0,161,161,161,z,0.467015028,2016_Jul_21_1239,
4.0,Purple,115,0,162,162,162,m,0.202676057816,2016_Jul_21_1239,
1.0,Orange,115,0,163,163,163,m,0.306921005249,2016_Jul_21_1239,
8.0,DarkGray,115,0,164,164,164,m,0.16290807724,2016_Jul_21_1239,
6.0,Blue,115,0,165,165,165,m,0.226598978043,2016_Jul_21_1239,
nan,nan,115,0,166,166,166,m,0.194586992264,2016_Jul_21_1239,
9.0,Red,115,0,167,167,167,m,0.186583995819,2016_Jul_21_1239,
nan,nan,115,0,168,168,168,m,0.130717992783,2016_Jul_21_1239,
2.0,Green,115,0,169,169,169,m,0.354673147202,2016_Jul_21_1239,
4.0,Purple,115,0,170,170,170,m,0.282624959946,2016_Jul_21_1239,
1.0,Orange,115,0,171,171,171,m,0.282788991928,2016_Jul_21_1239,
8.0,DarkGray,115,0,172,172,172,m,0.442785978317,2016_Jul_21_1239,
6.0,Yellow,115,0,173,173,173,m,0.330516815186,2016_Jul_21_1239,
5.0,LightPink,115,0,174,174,174,m,0.418802022934,2016_Jul_21_1239,
7.0,Brown,115,0,175,175,175,m,0.434731960297,2016_Jul_21_1239,
3.0,Blue,115,0,176,176,176,m,0.426589012146,2016_Jul_21_1239,
9.0,Red,115,0,177,177,177,m,0.458572864532,2016_Jul_21_1239,
2.0,Green,115,0,178,178,178,m,0.402550935745,2016_Jul_21_1239,
4.0,Yellow,115,0,179,179,179,m,0.426671028137,2016_Jul_21_1239,
5.0,LightPink,115,0,180,180,180,m,0.370419025421,2016_Jul_21_1239,
7.0,Brown,115,0,181,181,181,m,0.586479902267,2016_Jul_21_1239,
3.0,Purple,115,0,182,182,182,m,0.578465938568,2016_Jul_21_1239,
1.0,Orange,115,0,183,183,183,m,0.458456039429,2016_Jul_21_1239,
8.0,DarkGray,115,0,184,184,184,,,2016_Jul_21_1239,
nan,nan,115,0,185,185,185,z,0.538276910782,2016_Jul_21_1239,
6.0,Yellow,115,0,186,186,186,m,0.322628974915,2016_Jul_21_1239,
5.0,LightPink,115,0,187,187,187,m,0.346549987793,2016_Jul_21_1239,
7.0,Brown,115,0,188,188,188,m,0.330360889435,2016_Jul_21_1239,
3.0,Purple,115,0,189,189,189,m,0.314395904541,2016_Jul_21_1239,
9.0,Orange,115,0,190,190,190,m,0.490304946899,2016_Jul_21_1239,
2.0,DarkGray,115,0,191,191,191,m,0.466557979584,2016_Jul_21_1239,
4.0,Blue,115,0,192,192,192,m,0.410562038422,2016_Jul_21_1239,
5.0,Red,115,0,193,193,193,m,0.32217001915,2016_Jul_21_1239,
7.0,Green,115,0,194,194,194,m,0.314390897751,2016_Jul_21_1239,
3.0,Yellow,115,0,195,195,195,m,0.314493179321,2016_Jul_21_1239,
1.0,LightPink,115,0,196,196,196,m,0.322304010391,2016_Jul_21_1239,
8.0,Brown,115,0,197,197,197,m,0.354384899139,2016_Jul_21_1239,
6.0,Blue,115,0,198,198,198,m,0.338280916214,2016_Jul_21_1239,
9.0,Red,115,0,199,199,199,m,0.330261945724,2016_Jul_21_1239,
2.0,Green,115,0,200,200,200,m,0.370274066925,2016_Jul_21_1239,
4.0,Yellow,115,0,201,201,201,m,0.354070901871,2016_Jul_21_1239,
1.0,LightPink,115,0,202,202,202,m,0.33832192421,2016_Jul_21_1239,
8.0,Brown,115,0,203,203,203,m,0.434119939804,2016_Jul_21_1239,
6.0,Blue,115,0,204,204,204,m,0.37804889679,2016_Jul_21_1239,
9.0,Red,115,0,205,205,205,m,0.330379009247,2016_Jul_21_1239,
2.0,Green,115,0,206,206,206,m,0.354050159454,2016_Jul_21_1239,
4.0,Yellow,115,0,207,207,207,m,0.354337930679,2016_Jul_21_1239,
1.0,LightPink,115,0,208,208,208,m,0.338212013245,2016_Jul_21_1239,
8.0,Brown,115,0,209,209,209,m,0.56204199791,2016_Jul_21_1239,
6.0,Blue,115,0,210,210,210,m,0.394296169281,2016_Jul_21_1239,
9.0,Red,115,0,211,211,211,,,2016_Jul_21_1239,
2.0,Green,115,0,212,212,212,m,0.354233026505,2016_Jul_21_1239,
4.0,Purple,115,0,213,213,213,,,2016_Jul_21_1239,
nan,nan,115,0,214,214,214,z,0.513834953308,2016_Jul_21_1239,
5.0,Orange,115,0,215,215,215,m,0.346050977707,2016_Jul_21_1239,
7.0,DarkGray,115,0,216,216,216,m,0.425898075104,2016_Jul_21_1239,
3.0,Yellow,115,0,217,217,217,m,0.282146215439,2016_Jul_21_1239,
9.0,LightPink,115,0,218,218,218,m,0.457818031311,2016_Jul_21_1239,
2.0,Brown,115,0,219,219,219,m,0.298130989075,2016_Jul_21_1239,
4.0,Blue,115,0,220,220,220,m,0.338196992874,2016_Jul_21_1239,
5.0,Red,115,0,221,221,221,m,0.313999891281,2016_Jul_21_1239,
7.0,Green,115,0,222,222,222,m,0.337996006012,2016_Jul_21_1239,
3.0,Yellow,115,0,223,223,223,m,0.353939056396,2016_Jul_21_1239,
1.0,LightPink,115,0,224,224,224,m,0.362143993378,2016_Jul_21_1239,
8.0,Brown,115,0,225,225,225,m,0.377981901169,2016_Jul_21_1239,
6.0,Blue,115,0,226,226,226,m,0.401854991913,2016_Jul_21_1239,
5.0,Red,115,0,227,227,227,m,0.409871101379,2016_Jul_21_1239,
7.0,Green,115,0,228,228,228,m,0.377673864365,2016_Jul_21_1239,
3.0,Yellow,115,0,229,229,229,m,0.386020183563,2016_Jul_21_1239,
1.0,LightPink,115,0,230,230,230,m,0.361905097961,2016_Jul_21_1239,
8.0,Brown,115,0,231,231,231,m,0.377700805664,2016_Jul_21_1239,
6.0,Blue,115,0,232,232,232,m,0.449662923813,2016_Jul_21_1239,
9.0,Red,115,0,233,233,233,m,0.417557954788,2016_Jul_21_1239,
2.0,Green,115,0,234,234,234,m,0.457818031311,2016_Jul_21_1239,
4.0,Purple,115,0,235,235,235,m,0.385767936707,2016_Jul_21_1239,
5.0,Orange,115,0,236,236,236,m,0.393579959869,2016_Jul_21_1239,
7.0,DarkGray,115,0,237,237,237,m,0.489660978317,2016_Jul_21_1239,
3.0,Blue,115,0,238,238,238,m,0.35355591774,2016_Jul_21_1239,
9.0,Red,115,0,239,239,239,m,0.353642940521,2016_Jul_21_1239,
2.0,Green,115,0,240,240,240,m,0.337749004364,2016_Jul_21_1239,
nan,nan,115,0,241,241,241,z,0.47385597229,2016_Jul_21_1239,
4.0,Purple,115,0,242,242,242,m,0.329562902451,2016_Jul_21_1239,
5.0,Orange,115,0,243,243,243,m,0.29744386673,2016_Jul_21_1239,
7.0,DarkGray,115,0,244,244,244,m,0.361442804337,2016_Jul_21_1239,
nan,nan,115,0,245,245,245,z,0.4974360466,2016_Jul_21_1239,
3.0,Yellow,115,0,246,246,246,m,0.465707063675,2016_Jul_21_1239,
1.0,LightPink,115,0,247,247,247,m,0.345762014389,2016_Jul_21_1239,
8.0,Brown,115,0,248,248,248,,,2016_Jul_21_1239,
6.0,Purple,115,0,249,249,249,m,0.225534915924,2016_Jul_21_1239,
5.0,Orange,115,0,250,250,250,m,0.265290975571,2016_Jul_21_1239,
7.0,DarkGray,115,0,251,251,251,m,0.129292964935,2016_Jul_21_1239,
3.0,Blue,115,0,252,252,252,m,0.289395093918,2016_Jul_21_1239,
9.0,Red,115,0,253,253,253,m,0.249561071396,2016_Jul_21_1239,
2.0,Green,115,0,254,254,254,m,0.297250986099,2016_Jul_21_1239,
4.0,Yellow,115,0,255,255,255,m,0.137357950211,2016_Jul_21_1239,
5.0,LightPink,115,0,256,256,256,m,0.289654970169,2016_Jul_21_1239,
7.0,Brown,115,0,257,257,257,m,0.265357971191,2016_Jul_21_1239,
3.0,Blue,115,0,258,258,258,m,0.297514915466,2016_Jul_21_1239,
9.0,Red,115,0,259,259,259,m,0.361567974091,2016_Jul_21_1239,
2.0,Green,115,0,260,260,260,m,0.337434053421,2016_Jul_21_1239,
4.0,Yellow,115,0,261,261,261,m,0.305485963821,2016_Jul_21_1239,
5.0,LightPink,115,0,262,262,262,m,0.297472000122,2016_Jul_21_1239,
7.0,Brown,115,0,263,263,263,m,0.345539808273,2016_Jul_21_1239,
3.0,Blue,115,0,264,264,264,m,0.345452070236,2016_Jul_21_1239,
9.0,Red,115,0,265,265,265,m,0.289860963821,2016_Jul_21_1239,
2.0,Green,115,0,266,266,266,m,0.313347101212,2016_Jul_21_1239,
4.0,Purple,115,0,267,267,267,m,0.297415971756,2016_Jul_21_1239,
5.0,Orange,115,0,268,268,268,m,0.289176940918,2016_Jul_21_1239,
7.0,DarkGray,115,0,269,269,269,m,0.329390048981,2016_Jul_21_1239,
3.0,Yellow,115,0,270,270,270,m,0.329558849335,2016_Jul_21_1239,
9.0,LightPink,115,0,271,271,271,m,0.369230985641,2016_Jul_21_1239,
2.0,Brown,115,0,272,272,272,m,0.345402956009,2016_Jul_21_1239,
4.0,Purple,115,0,273,273,273,m,0.345237970352,2016_Jul_21_1239,
nan,nan,115,0,274,274,274,z,0.449358940125,2016_Jul_21_1239,
5.0,Orange,115,0,275,275,275,m,0.385228872299,2016_Jul_21_1239,
7.0,DarkGray,115,0,276,276,276,m,0.26532793045,2016_Jul_21_1239,
3.0,Yellow,115,0,277,277,277,m,0.233443975449,2016_Jul_21_1239,
9.0,LightPink,115,0,278,278,278,m,0.081130027771,2016_Jul_21_1239,
2.0,Brown,115,0,279,279,279,m,0.209082126617,2016_Jul_21_1239,
nan,nan,115,0,280,280,280,z,0.473309993744,2016_Jul_21_1239,
4.0,Purple,115,0,281,281,281,m,0.321103811264,2016_Jul_21_1239,
5.0,Orange,115,0,282,282,282,m,0.241041183472,2016_Jul_21_1239,
7.0,DarkGray,115,0,283,283,283,m,0.137084960938,2016_Jul_21_1239,
3.0,Yellow,115,0,284,284,284,m,0.0253129005432,2016_Jul_21_1239,
1.0,LightPink,115,0,285,285,285,m,0.129367113113,2016_Jul_21_1239,
8.0,Brown,115,0,286,286,286,m,0.089094877243,2016_Jul_21_1239,
6.0,Purple,115,0,287,287,287,m,0.273022890091,2016_Jul_21_1239,
5.0,Orange,115,0,288,288,288,m,0.257297992706,2016_Jul_21_1239,
nan,nan,115,0,289,289,289,m,0.209082126617,2016_Jul_21_1239,
7.0,DarkGray,115,0,290,290,290,m,0.193214893341,2016_Jul_21_1239,
3.0,Blue,115,0,291,291,291,m,0.0491127967834,2016_Jul_21_1239,
1.0,Red,115,0,292,292,292,,,2016_Jul_21_1239,
8.0,Green,115,0,293,293,293,,,2016_Jul_21_1239,
nan,nan,115,0,294,294,294,m,0.0652298927307,2016_Jul_21_1239,
6.0,Purple,115,0,295,295,295,m,0.233167886734,2016_Jul_21_1239,
9.0,Orange,115,0,296,296,296,,,2016_Jul_21_1239,
2.0,DarkGray,115,0,297,297,297,m,0.145245075226,2016_Jul_21_1239,
4.0,Yellow,115,0,298,298,298,m,0.0972599983215,2016_Jul_21_1239,
5.0,LightPink,115,0,299,299,299,m,0.23291683197,2016_Jul_21_1239,
nan,nan,115,0,300,300,300,m,0.137228965759,2016_Jul_21_1239,
7.0,Brown,115,0,301,301,301,,,2016_Jul_21_1239,
3.0,Blue,115,0,302,302,302,m,0.488813877106,2016_Jul_21_1239,
9.0,Red,115,0,303,303,303,m,0.321095943451,2016_Jul_21_1239,
2.0,Green,115,0,304,304,304,m,0.0811419487,2016_Jul_21_1239,
4.0,Yellow,115,0,305,305,305,m,0.0169208049774,2016_Jul_21_1239,
1.0,LightPink,115,0,306,306,306,m,0.264862060547,2016_Jul_21_1239,
8.0,Brown,115,0,307,307,307,m,0.288856983185,2016_Jul_21_1239,
6.0,Purple,115,0,308,308,308,m,0.336791992188,2016_Jul_21_1239,
nan,nan,115,0,309,309,309,m,0.224795103073,2016_Jul_21_1239,
9.0,Orange,115,0,310,310,310,m,0.0890009403229,2016_Jul_21_1239,
2.0,DarkGray,115,0,311,311,311,m,0.576895952225,2016_Jul_21_1239,
4.0,Yellow,115,0,312,312,312,,,2016_Jul_21_1239,
5.0,LightPink,115,0,313,313,313,m,0.400676012039,2016_Jul_21_1239,
nan,nan,115,0,314,314,314,z,0.560986042023,2016_Jul_21_1239,
7.0,Brown,115,0,315,315,315,,,2016_Jul_21_1239,
3.0,Blue,115,0,316,316,316,m,0.321130990982,2016_Jul_21_1239,
1.0,Red,115,0,317,317,317,m,0.38468003273,2016_Jul_21_1239,
nan,nan,115,0,318,318,318,m,0.232985019684,2016_Jul_21_1239,
8.0,Green,115,0,319,319,319,,,2016_Jul_21_1239,
6.0,Purple,115,0,320,320,320,,,2016_Jul_21_1239,
9.0,Orange,115,0,321,321,321,m,0.201027154922,2016_Jul_21_1239,
2.0,DarkGray,115,0,322,322,322,z,0.472680091858,2016_Jul_21_1239,
4.0,Blue,115,0,323,323,323,m,0.352909088135,2016_Jul_21_1239,
nan,nan,115,0,324,324,324,z,0.505050897598,2016_Jul_21_1239,
5.0,Red,115,0,325,325,325,m,0.256639957428,2016_Jul_21_1239,
7.0,Green,115,0,326,326,326,m,0.0970549583435,2016_Jul_21_1239,
3.0,Purple,115,0,327,327,327,m,0.344830989838,2016_Jul_21_1239,
1.0,Orange,115,0,328,328,328,m,0.256680965424,2016_Jul_21_1239,
8.0,DarkGray,115,0,329,329,329,m,0.120846986771,2016_Jul_21_1239,
6.0,Blue,115,0,330,330,330,,,2016_Jul_21_1239,
5.0,Red,115,0,331,331,331,m,0.0808289051056,2016_Jul_21_1239,
7.0,Green,115,0,332,332,332,m,0.0566108226776,2016_Jul_21_1239,
3.0,Yellow,115,0,333,333,333,m,0.0889699459076,2016_Jul_21_1239,
nan,nan,115,0,334,334,334,m,0.112619876862,2016_Jul_21_1239,
1.0,LightPink,115,0,335,335,335,,,2016_Jul_21_1239,
8.0,Brown,115,0,336,336,336,m,0.312636137009,2016_Jul_21_1239,
6.0,Purple,115,0,337,337,337,m,0.280560016632,2016_Jul_21_1239,
9.0,Orange,115,0,338,338,338,m,0.33660697937,2016_Jul_21_1239,
2.0,DarkGray,115,0,339,339,339,m,0.400577068329,2016_Jul_21_1239,
4.0,Yellow,115,0,340,340,340,m,0.296574115753,2016_Jul_21_1239,
5.0,LightPink,115,0,341,341,341,m,0.17672085762,2016_Jul_21_1239,
7.0,Brown,115,0,342,342,342,m,0.312528133392,2016_Jul_21_1239,
3.0,Blue,115,0,343,343,343,m,0.32065486908,2016_Jul_21_1239,
1.0,Red,115,0,344,344,344,m,0.280488967896,2016_Jul_21_1239,
8.0,Green,115,0,345,345,345,m,0.288474082947,2016_Jul_21_1239,
6.0,Yellow,115,0,346,346,346,m,0.22484087944,2016_Jul_21_1239,
5.0,LightPink,115,0,347,347,347,m,0.2086789608,2016_Jul_21_1239,
7.0,Brown,115,0,348,348,348,m,0.0726480484009,2016_Jul_21_1239,
